submission_id,age,choice1,choice2,choiceNameFirst,comments,education,experiment_duration,experiment_end_time,experiment_start_time,gender,languages,modifier,name1,name2,position,prolific_pid,prolific_session_id,prolific_study_id,prompt,response,responseTime,targeted,trialNR
2548,38,Flembers causes Rebosen.,Rebosen causes Flembers.,Flembers,,Graduated College,62100,1710587436359,1710587374259,female,English ,getting,Flembers,Rebosen,subj,614782b3984210a92c787d6d,65f57de44af96460db090190,65f5705be11b7bb4e9b1968d,Getting Flembers is associated with Rebosen.,Rebosen causes Flembers.,28140,first,0
2580,36,Rebosen causes Denoden.,Denoden causes Rebosen.,Rebosen,,Graduated High-school,51146,1710587534421,1710587483275,male,english,getting,Rebosen,Denoden,subj,61f2adcea09e72f23cbaf96a,65f57e504de9e42bafa03e20,65f5705be11b7bb4e9b1968d,Getting Rebosen is associated with Denoden.,Denoden causes Rebosen.,31231,first,0
2592,22,Agoriv causes Flembers.,Flembers causes Agoriv.,Agoriv,,Higher degree,51934,1710587561346,1710587509412,female,English,having,Agoriv,Flembers,subj,609e9330277ff7de2229533c,65f57e69b6cb0b088738e42c,65f5705be11b7bb4e9b1968d,Having Agoriv is associated with Flembers.,Flembers causes Agoriv.,23145,first,0
2616,31,Themaglin causes Agoriv.,Agoriv causes Themaglin.,Themaglin,,Graduated College,33308,1710587635693,1710587602385,male,English,having,Themaglin,Agoriv,PP,60819ba1a8862e33495f8914,65f57ecd07e74f050a062ef6,65f5705be11b7bb4e9b1968d,Themaglin is associated with getting Agoriv.,Themaglin causes Agoriv.,19586,second,0
2618,26,Flembers causes Themaglin.,Themaglin causes Flembers.,Flembers,,Graduated High-school,44651,1710587639580,1710587594929,male,English,getting,Flembers,Themaglin,PP,6304db4577830d43f42d4d26,65f57ec268230ec372cd6afb,65f5705be11b7bb4e9b1968d,Flembers is associated with having Themaglin.,Flembers causes Themaglin.,18432,second,0
2633,42,Rebosen causes Themaglin.,Themaglin causes Rebosen.,Rebosen,,Graduated College,36179,1710587665874,1710587629695,male,English,having,Themaglin,Rebosen,subj,5ac76c50e734400001da4db3,65f57eeb391bec682990d4fa,65f5705be11b7bb4e9b1968d,Having Themaglin is associated with Rebosen.,Rebosen causes Themaglin.,23783,first,0
2465,35,Rebosen causes Themaglin.,Themaglin causes Rebosen.,Rebosen,,Graduated College,47335,1710586997315,1710586949980,male,english,having,Rebosen,Themaglin,subj,5de312201efe513486ed5569,65f57cb0762a07b50be8212f,65f5705be11b7bb4e9b1968d,Having Rebosen is associated with Themaglin.,Themaglin causes Rebosen.,27042,first,0
2487,62,Agoriv causes Themaglin.,Themaglin causes Agoriv.,Agoriv,,Graduated College,61820,1710587207473,1710587145653,female,English,getting,Themaglin,Agoriv,subj,5d45521afdaaad00010ec185,65f57cfff1470a09b64cfe59,65f5705be11b7bb4e9b1968d,Getting Themaglin is associated with Agoriv.,Agoriv causes Themaglin.,37863,first,0
2516,58,Agoriv causes Themaglin.,Themaglin causes Agoriv.,Agoriv,,Did not graduate High-school,50904,1710587316152,1710587265248,male,english,having,Themaglin,Agoriv,subj,61362316891827226628509d,65f57d785a0fd1f1dad5ab71,65f5705be11b7bb4e9b1968d,Having Themaglin is associated with Agoriv.,Agoriv causes Themaglin.,28110,first,0
2524,67,Agoriv causes Denoden.,Denoden causes Agoriv.,Agoriv,,Graduated College,82567,1710587351124,1710587268557,male,English,having,Agoriv,Denoden,PP,614e1caefcd4fae7eb8d7a39,65f57d714de9e42bafa03ddc,65f5705be11b7bb4e9b1968d,Agoriv is associated with getting Denoden.,Denoden causes Agoriv.,29836,second,0
2534,51,Ceflar causes Rebosen.,Rebosen causes Ceflar.,Ceflar,,Higher degree,58555,1710587480940,1710587422385,male,English,getting,Rebosen,Ceflar,subj,628b8fb9d25b3424dd467988,65f57db538df33c621ea6d1d,65f5705be11b7bb4e9b1968d,Getting Rebosen is associated with Ceflar.,Ceflar causes Rebosen.,30802,first,0
2537,53,Flembers causes Rebosen.,Rebosen causes Flembers.,Flembers,,Graduated College,94045,1710587386850,1710587292805,female,English,getting,Rebosen,Flembers,PP,63b560544aa363d8ab6af7fb,65f57d99c0917460779cea22,65f5705be11b7bb4e9b1968d,Rebosen is associated with having Flembers.,Flembers causes Rebosen.,64942,second,0
2542,41,Rebosen causes Themaglin.,Themaglin causes Rebosen.,Rebosen,,Graduated High-school,39812,1710587400753,1710587360941,female,English,having,Rebosen,Themaglin,PP,6458fe267afe71c7aa4de260,65f57ddd1c411d371249dac3,65f5705be11b7bb4e9b1968d,Rebosen is associated with getting Themaglin.,Themaglin causes Rebosen.,14449,second,0
2556,52,Themaglin causes Denoden.,Denoden causes Themaglin.,Themaglin,None,Graduated High-school,53697,1710587468871,1710587415174,female,English,having,Denoden,Themaglin,subj,5e614ab5b6d53501309f0c72,65f57e10d2c2d2a4ff76645b,65f5705be11b7bb4e9b1968d,Having Denoden is associated with Themaglin.,Themaglin causes Denoden.,29788,first,0
2561,58,Agoriv causes Ceflar.,Ceflar causes Agoriv.,Agoriv,,Graduated College,73405,1710587484591,1710587411186,female,English ,having,Ceflar,Agoriv,PP,65c7bfe1f18e2110daddde16,65f57e0a4de9e42bafa03e0d,65f5705be11b7bb4e9b1968d,Ceflar is associated with getting Agoriv.,Agoriv causes Ceflar.,34919,second,0
2473,45,Themaglin causes Flembers.,Flembers causes Themaglin.,Themaglin,,Higher degree,67801,1710587135315,1710587067514,female,English,getting,Themaglin,Flembers,PP,5d53ba6aa8b698001a9db20b,65f57cb2b5d8fd739f0601ce,65f5705be11b7bb4e9b1968d,Themaglin is associated with having Flembers.,Flembers causes Themaglin.,30026,second,0
2478,41,Ceflar causes Flembers.,Flembers causes Ceflar.,Ceflar,,Higher degree,47206,1710587170419,1710587123213,female,English ,getting,Flembers,Ceflar,PP,5e1349de814bba97b490a241,65f57cecc2c3b78c8ed5aa8e,65f5705be11b7bb4e9b1968d,Flembers is associated with having Ceflar.,Ceflar causes Flembers.,23883,second,0
2495,25,Ceflar causes Agoriv.,Agoriv causes Ceflar.,Ceflar,,Graduated College,40706,1710587242943,1710587202237,female,English ,getting,Agoriv,Ceflar,PP,60f9841133fb7ba89877b0a4,65f57d3d4c70df44e4ce350f,65f5705be11b7bb4e9b1968d,Agoriv is associated with having Ceflar.,Ceflar causes Agoriv.,20790,second,0
2517,38,Themaglin causes Denoden.,Denoden causes Themaglin.,Themaglin,,Graduated College,34695,1710587318070,1710587283375,male,English,getting,Denoden,Themaglin,PP,60c29201092d523e3b08a603,65f57d8fa4fe5d0913281252,65f5705be11b7bb4e9b1968d,Denoden is associated with having Themaglin.,Themaglin causes Denoden.,21580,second,0
2540,46,Flembers causes Themaglin.,Themaglin causes Flembers.,Flembers,,Graduated College,43347,1710587395837,1710587352490,female,english,getting,Flembers,Themaglin,subj,6049d09a4abaf27d9bb325b7,65f57dc9c0917460779cea35,65f5705be11b7bb4e9b1968d,Getting Flembers is associated with Themaglin.,Themaglin causes Flembers.,17045,first,0
2551,56,Denoden causes Flembers.,Flembers causes Denoden.,Denoden,,Graduated High-school,40084,1710587453446,1710587413362,female,,having,Denoden,Flembers,subj,5ef352ac6182fb0853b532c7,65f57e0ef1470a09b64cfebb,65f5705be11b7bb4e9b1968d,Having Denoden is associated with Flembers.,Flembers causes Denoden.,18319,first,0
2552,38,Denoden causes Rebosen.,Rebosen causes Denoden.,Denoden,,Graduated College,58207,1710587457269,1710587399062,female,English,having,Rebosen,Denoden,PP,6282460190106706da93b23f,65f57e00d0dc4e028e164733,65f5705be11b7bb4e9b1968d,Rebosen is associated with getting Denoden.,Rebosen causes Denoden.,28427,second,0
2564,42,Denoden causes Rebosen.,Rebosen causes Denoden.,Denoden,,Higher degree,34962,1710587495682,1710587460720,female,English,having,Denoden,Rebosen,subj,5e14932c99b282aaa656b058,65f57e3eee786cff7aa22781,65f5705be11b7bb4e9b1968d,Having Denoden is associated with Rebosen.,Rebosen causes Denoden.,12641,first,0
2569,32,Rebosen causes Themaglin.,Themaglin causes Rebosen.,Rebosen,,Higher degree,38490,1710587505489,1710587466999,male,English,getting,Themaglin,Rebosen,PP,5a65011f63394a0001556857,65f57e3fa4bcfa4e229cf040,65f5705be11b7bb4e9b1968d,Themaglin is associated with having Rebosen.,Rebosen causes Themaglin.,21315,second,0
2483,30,Agoriv causes Themaglin.,Themaglin causes Agoriv.,Agoriv,,Higher degree,50144,1710587182968,1710587132824,male,English,having,Themaglin,Agoriv,PP,63ea5100e5685ba03f1236d8,65f57cf53a4085dd0b284162,65f5705be11b7bb4e9b1968d,Themaglin is associated with getting Agoriv.,Themaglin causes Agoriv.,22849,second,0
2502,67,Rebosen causes Flembers.,Flembers causes Rebosen.,Rebosen,no,Graduated College,56654,1710587267114,1710587210460,male,English,getting,Flembers,Rebosen,subj,5ec764942256df19e155432c,65f57d4364065b50fae25635,65f5705be11b7bb4e9b1968d,Getting Flembers is associated with Rebosen.,Flembers causes Rebosen.,27996,first,0
2505,26,Denoden causes Flembers.,Flembers causes Denoden.,Denoden,,Higher degree,27523,1710587272992,1710587245469,female,english,getting,Flembers,Denoden,subj,5c489619a775fb00011f1e30,65f57d6568230ec372cd6a9a,65f5705be11b7bb4e9b1968d,Getting Flembers is associated with Denoden.,Denoden causes Flembers.,11166,first,0
2514,70,Agoriv causes Flembers.,Flembers causes Agoriv.,Agoriv,,Graduated College,119823,1710587306690,1710587186867,female,english,getting,Agoriv,Flembers,PP,60eb4444f2ff728c1df7ffc3,65f57d2a0480fb47aae847d5,65f5705be11b7bb4e9b1968d,Agoriv is associated with having Flembers.,Flembers causes Agoriv.,73960,second,0
2518,40,Denoden causes Themaglin.,Themaglin causes Denoden.,Denoden,Best of luck,Graduated College,59725,1710587317478,1710587257753,female,English,having,Themaglin,Denoden,PP,5b743152fd718d00013d2014,65f57d6d1c411d371249da9e,65f5705be11b7bb4e9b1968d,Themaglin is associated with getting Denoden.,Themaglin causes Denoden.,21357,second,0
2536,35,Themaglin causes Rebosen.,Rebosen causes Themaglin.,Themaglin,,Graduated High-school,55317,1710587381152,1710587325835,female,English ,having,Rebosen,Themaglin,PP,63162e1bbde3c4bb1d9d92a3,65f57db4ee786cff7aa22765,65f5705be11b7bb4e9b1968d,Rebosen is associated with getting Themaglin.,Rebosen causes Themaglin.,24440,second,0
2543,42,Themaglin causes Denoden.,Denoden causes Themaglin.,Themaglin,,Higher degree,27621,1710587404496,1710587376876,female,English ,getting,Themaglin,Denoden,PP,5d9507e0461bb60019f25531,65f57de39426c824ebce2425,65f5705be11b7bb4e9b1968d,Themaglin is associated with having Denoden.,Themaglin causes Denoden.,9142,second,0
2546,33,Ceflar causes Denoden.,Denoden causes Ceflar.,Ceflar,,Higher degree,58226,1710587423396,1710587365170,female,English ,having,Denoden,Ceflar,subj,5c49edc17634520001c65aa5,65f57ddd3a4085dd0b28419b,65f5705be11b7bb4e9b1968d,Having Denoden is associated with Ceflar.,Ceflar causes Denoden.,28529,first,0
2562,35,Flembers causes Denoden.,Denoden causes Flembers.,Flembers,,Higher degree,42098,1710587490447,1710587448349,male,English,having,Flembers,Denoden,PP,63d2b847b533b122bdeb1c7c,65f57e34df5d5ea675b1c9be,65f5705be11b7bb4e9b1968d,Flembers is associated with getting Denoden.,Flembers causes Denoden.,26353,second,0
2494,44,Ceflar causes Themaglin.,Themaglin causes Ceflar.,Ceflar,,Graduated College,50466,1710587233615,1710587183149,female,English,getting,Ceflar,Themaglin,PP,6102bbdba4dd279363094fca,65f57d2aa94897240363d76f,65f5705be11b7bb4e9b1968d,Ceflar is associated with having Themaglin.,Themaglin causes Ceflar.,28848,second,0
2500,38,Ceflar causes Agoriv.,Agoriv causes Ceflar.,Ceflar,,Graduated College,35235,1710587258392,1710587223157,male,english,getting,Agoriv,Ceflar,subj,63d157702e8febf67d4a5acc,65f57d4e77af580afc400f0b,65f5705be11b7bb4e9b1968d,Getting Agoriv is associated with Ceflar.,Agoriv causes Ceflar.,18884,first,0
2509,47,Themaglin causes Rebosen.,Rebosen causes Themaglin.,Themaglin,,Graduated College,53136,1710587290994,1710587237858,female,English,getting,Themaglin,Rebosen,PP,62fb7bd5e0c65f772ce189c8,65f57d5be11b7bb4e9b198fb,65f5705be11b7bb4e9b1968d,Themaglin is associated with having Rebosen.,Rebosen causes Themaglin.,33864,second,0
2513,51,Denoden causes Agoriv.,Agoriv causes Denoden.,Denoden,,Graduated College,30523,1710587308218,1710587277695,male,English,having,Denoden,Agoriv,subj,62c4b186f8abe215ddedd1f8,65f57d7868230ec372cd6aa0,65f5705be11b7bb4e9b1968d,Having Denoden is associated with Agoriv.,Agoriv causes Denoden.,13725,first,0
2519,36,Flembers causes Ceflar.,Ceflar causes Flembers.,Flembers,,Graduated College,30127,1710587322751,1710587292624,female,English,having,Flembers,Ceflar,subj,5641193817bdbe00122a0f23,65f57d96d2c2d2a4ff76642f,65f5705be11b7bb4e9b1968d,Having Flembers is associated with Ceflar.,Ceflar causes Flembers.,9820,first,0
2521,32,Themaglin causes Denoden.,Denoden causes Themaglin.,Themaglin,,Graduated College,66059,1710587337847,1710587271788,female,English,getting,Denoden,Themaglin,subj,5977ab517f87260001cd5d7a,65f57d70c2c3b78c8ed5aaac,65f5705be11b7bb4e9b1968d,Getting Denoden is associated with Themaglin.,Denoden causes Themaglin.,39087,first,0
2529,,Rebosen causes Themaglin.,Themaglin causes Rebosen.,Rebosen,,,32366,1710587317458,1710587285092,,,having,Rebosen,Themaglin,PP,5e10fb772e47257c16e19607,65f57db068230ec372cd6ab8,65f5705be11b7bb4e9b1968d,Rebosen is associated with getting Themaglin.,Themaglin causes Rebosen.,21749,second,0
2531,31,Ceflar causes Themaglin.,Themaglin causes Ceflar.,Ceflar,,Graduated College,43867,1710587368092,1710587324225,female,English,having,Themaglin,Ceflar,subj,5cd5e34157a78e001c1bbf99,65f57db63cc1862af61a9f43,65f5705be11b7bb4e9b1968d,Having Themaglin is associated with Ceflar.,Themaglin causes Ceflar.,24399,first,0
2532,40,Rebosen causes Ceflar.,Ceflar causes Rebosen.,Rebosen,,Higher degree,40114,1710587373162,1710587333048,female,English ,having,Ceflar,Rebosen,PP,62ed12acf6326dfba8a97280,65f57dbd4af96460db090179,65f5705be11b7bb4e9b1968d,Ceflar is associated with getting Rebosen.,Rebosen causes Ceflar.,16987,second,0
2503,25,Themaglin causes Agoriv.,Agoriv causes Themaglin.,Themaglin,,Higher degree,36156,1710587269172,1710587233016,male,English,having,Agoriv,Themaglin,PP,603aab1865fbaa6fb8212583,65f57d52a41725db8eff2da0,65f5705be11b7bb4e9b1968d,Agoriv is associated with getting Themaglin.,Themaglin causes Agoriv.,9377,second,0
2510,51,Rebosen causes Agoriv.,Agoriv causes Rebosen.,Rebosen,,Graduated College,71737,1710587290380,1710587218643,female,English ,getting,Rebosen,Agoriv,PP,6143b12491794f7b2fdddd64,65f57d4bac224650dd5edf70,65f5705be11b7bb4e9b1968d,Rebosen is associated with having Agoriv.,Agoriv causes Rebosen.,36059,second,0
2515,36,Flembers causes Agoriv.,Agoriv causes Flembers.,Flembers,,Higher degree,25379,1710587315280,1710587289901,male,ENGLISH,getting,Agoriv,Flembers,PP,5ddd802af85b50cfcb01978e,65f57d954d61aa2462a036d5,65f5705be11b7bb4e9b1968d,Agoriv is associated with having Flembers.,Flembers causes Agoriv.,9993,second,0
2547,38,Denoden causes Agoriv.,Agoriv causes Denoden.,Denoden,,Graduated College,57342,1710587427080,1710587369738,female,English,getting,Agoriv,Denoden,subj,56a346dddbe850000cfd3116,65f57de1c2c3b78c8ed5aacc,65f5705be11b7bb4e9b1968d,Getting Agoriv is associated with Denoden.,Denoden causes Agoriv.,20877,first,0
2554,44,Ceflar causes Denoden.,Denoden causes Ceflar.,Ceflar,,Graduated College,48915,1710587459739,1710587410824,female,english,getting,Denoden,Ceflar,subj,5e909d9ac9ce2503b2650797,65f57e0bc4a4cbdb07767fd4,65f5705be11b7bb4e9b1968d,Getting Denoden is associated with Ceflar.,Ceflar causes Denoden.,26732,first,0
2578,53,Rebosen causes Agoriv.,Agoriv causes Rebosen.,Rebosen,,Graduated College,50011,1710587523424,1710587473413,female,English,having,Agoriv,Rebosen,subj,62ed2e366304c96e5505cf82,65f57e49c2c3b78c8ed5aae6,65f5705be11b7bb4e9b1968d,Having Agoriv is associated with Rebosen.,Rebosen causes Agoriv.,28979,first,0
2582,52,Denoden causes Themaglin.,Themaglin causes Denoden.,Denoden,,Higher degree,50335,1710587537535,1710587487200,male,Emglish,getting,Denoden,Themaglin,PP,5929c96027ea400001301061,65f57e5a4f9d8d272d90d71a,65f5705be11b7bb4e9b1968d,Denoden is associated with having Themaglin.,Denoden causes Themaglin.,18283,second,0
2597,38,Ceflar causes Themaglin.,Themaglin causes Ceflar.,Ceflar,,Graduated College,55467,1710587575475,1710587520008,female,English,having,Themaglin,Ceflar,subj,5eaea57e1d031b01ccb2e761,65f57ddf838dcc1ac145f669,65f5705be11b7bb4e9b1968d,Having Themaglin is associated with Ceflar.,Ceflar causes Themaglin.,29674,first,0
2617,32,Flembers causes Denoden.,Denoden causes Flembers.,Flembers,,Higher degree,282756,1710587637410,1710587354654,female,English,getting,Denoden,Flembers,subj,5fec4da80479d78c7a29a0e3,65f57dd55a0fd1f1dad5ab97,65f5705be11b7bb4e9b1968d,Getting Denoden is associated with Flembers.,Flembers causes Denoden.,246376,first,0
2512,43,Flembers causes Ceflar.,Ceflar causes Flembers.,Flembers,,Higher degree,45199,1710587297275,1710587252076,male,English ,having,Ceflar,Flembers,PP,60979bd8bc3e6816ebda7879,65f57d6b3a4085dd0b284183,65f5705be11b7bb4e9b1968d,Ceflar is associated with getting Flembers.,Flembers causes Ceflar.,22299,second,0
2520,71,Agoriv causes Rebosen.,Rebosen causes Agoriv.,Agoriv,It is possible both statements are incorrect,Graduated College,102040,1710587334559,1710587232519,male,English UK,getting,Agoriv,Rebosen,PP,60d6e4277e58667c5ce46f7f,65f57d553cc1862af61a9f2a,65f5705be11b7bb4e9b1968d,Agoriv is associated with having Rebosen.,Rebosen causes Agoriv.,46038,second,0
2523,60,Ceflar causes Agoriv.,Agoriv causes Ceflar.,Ceflar,,Graduated College,70000,1710587343520,1710587273520,female,English,getting,Agoriv,Ceflar,PP,6327351e2d98989b8e5d071a,65f57d80838dcc1ac145f64d,65f5705be11b7bb4e9b1968d,Agoriv is associated with having Ceflar.,Ceflar causes Agoriv.,30845,second,0
2528,33,Themaglin causes Flembers.,Flembers causes Themaglin.,Themaglin,,Graduated College,51827,1710587352278,1710587300451,female,English,having,Flembers,Themaglin,subj,5edfcf340df8e52d464aca22,65f57d9d77f3db0d47888600,65f5705be11b7bb4e9b1968d,Having Flembers is associated with Themaglin.,Flembers causes Themaglin.,32933,first,0
2530,32,Agoriv causes Denoden.,Denoden causes Agoriv.,Agoriv,,Higher degree,45933,1710587364794,1710587318861,male,English,having,Denoden,Agoriv,subj,63d37e4ea0985c4dc486ff8e,65f57dae84a132e10ed5bbeb,65f5705be11b7bb4e9b1968d,Having Denoden is associated with Agoriv.,Denoden causes Agoriv.,24116,first,0
2535,50,Flembers causes Rebosen.,Rebosen causes Flembers.,Flembers,,Graduated College,57457,1710587384429,1710587326972,male,english,getting,Rebosen,Flembers,PP,5fe519488929f03278ce82e6,65f57db58e2b525b091a932d,65f5705be11b7bb4e9b1968d,Rebosen is associated with having Flembers.,Rebosen causes Flembers.,34505,second,0
2545,46,Rebosen causes Flembers.,Flembers causes Rebosen.,Rebosen,,Graduated College,48361,1710587415250,1710587366889,female,,getting,Rebosen,Flembers,subj,59d29513a5bbdd0001bf48ac,65f57ddec03a2a1ad9cce8d9,65f5705be11b7bb4e9b1968d,Getting Rebosen is associated with Flembers.,Flembers causes Rebosen.,10822,first,0
2549,39,Agoriv causes Denoden.,Denoden causes Agoriv.,Agoriv,,Graduated High-school,47198,1710587441722,1710587394524,female,lithuanian,getting,Denoden,Agoriv,subj,5d3b27a3cb6d84001835402b,65f57df65fbf82f0d5de5e23,65f5705be11b7bb4e9b1968d,Getting Denoden is associated with Agoriv.,Denoden causes Agoriv.,19700,first,0
2550,43,Denoden causes Rebosen.,Rebosen causes Denoden.,Denoden,,Higher degree,56333,1710587450280,1710587393947,female,"Urdu, English",getting,Denoden,Rebosen,PP,63d146ad85058b141f6bffd3,65f57df94d61aa2462a036f5,65f5705be11b7bb4e9b1968d,Denoden is associated with having Rebosen.,Rebosen causes Denoden.,24737,second,0
2526,36,Ceflar causes Agoriv.,Agoriv causes Ceflar.,Ceflar,,Graduated College,45043,1710587349355,1710587304312,female,English,having,Ceflar,Agoriv,subj,5dc8392d5cb36e5badce89f8,65f57da2391bec682990d49b,65f5705be11b7bb4e9b1968d,Having Ceflar is associated with Agoriv.,Agoriv causes Ceflar.,18385,first,0
2527,29,Agoriv causes Denoden.,Denoden causes Agoriv.,Agoriv,,Higher degree,39578,1710587351418,1710587311840,male,English ,getting,Denoden,Agoriv,subj,5980f157413c230001291b22,65f57da757c01c012863d17b,65f5705be11b7bb4e9b1968d,Getting Denoden is associated with Agoriv.,Denoden causes Agoriv.,16939,first,0
2541,23,Flembers causes Agoriv.,Agoriv causes Flembers.,Flembers,,Graduated College,47048,1710587400552,1710587353504,female,English,having,Flembers,Agoriv,PP,5eea22d28931bf0a98f97ca5,65f57dd2ee786cff7aa22773,65f5705be11b7bb4e9b1968d,Flembers is associated with getting Agoriv.,Agoriv causes Flembers.,18663,second,0
2575,39,Ceflar causes Agoriv.,Agoriv causes Ceflar.,Ceflar,,Higher degree,49325,1710587516529,1710587467204,female,English,having,Ceflar,Agoriv,PP,5a4bf85dac413f0001e6076a,65f57e27d0dc4e028e16473c,65f5705be11b7bb4e9b1968d,Ceflar is associated with getting Agoriv.,Agoriv causes Ceflar.,28591,second,0
2581,28,Themaglin causes Agoriv.,Agoriv causes Themaglin.,Themaglin,,Graduated High-school,63096,1710587535300,1710587472204,female,English,having,Themaglin,Agoriv,subj,5e9b05adc6ea2c0009bab1e0,65f57e292f7c9ce94d0bfb58,65f5705be11b7bb4e9b1968d,Having Themaglin is associated with Agoriv.,Agoriv causes Themaglin.,21514,first,0
2593,32,Flembers causes Denoden.,Denoden causes Flembers.,Flembers,,Graduated College,70130,1710587571396,1710587501266,male,English,getting,Denoden,Flembers,PP,63d1412396ee4fa133b52643,65f57e69fcabf3140fc13821,65f5705be11b7bb4e9b1968d,Denoden is associated with having Flembers.,Denoden causes Flembers.,36050,second,0
2599,1863,Flembers causes Themaglin.,Themaglin causes Flembers.,Flembers,,Graduated High-school,38391,1710587575037,1710587536646,female,english,having,Flembers,Themaglin,PP,5d04c56a0b54cc0001dad608,65f57e812466df97bed4655c,65f5705be11b7bb4e9b1968d,Flembers is associated with getting Themaglin.,Flembers causes Themaglin.,15982,second,0
2607,41,Flembers causes Rebosen.,Rebosen causes Flembers.,Flembers,,Higher degree,30956,1710587610606,1710587579650,female,English,getting,Flembers,Rebosen,PP,5ef1bb10c673fd7d2d14e439,65f57eb2d0dc4e028e164765,65f5705be11b7bb4e9b1968d,Flembers is associated with having Rebosen.,Rebosen causes Flembers.,16883,second,0
2609,29,Flembers causes Ceflar.,Ceflar causes Flembers.,Flembers,,Higher degree,50645,1710587618526,1710587567881,female,English,getting,Ceflar,Flembers,subj,62ebd03499490b1cc56c0b47,65f57eaaaa9026db59ebf642,65f5705be11b7bb4e9b1968d,Getting Ceflar is associated with Flembers.,Flembers causes Ceflar.,19966,first,0
2538,33,Agoriv causes Ceflar.,Ceflar causes Agoriv.,Agoriv,,Graduated College,97376,1710587414370,1710587316994,female,English,having,Agoriv,Ceflar,PP,6149cdfabc3c34aedf3cdf90,65f57d962f7c9ce94d0bfb14,65f5705be11b7bb4e9b1968d,Agoriv is associated with getting Ceflar.,Agoriv causes Ceflar.,20129,second,0
2544,41,Rebosen causes Themaglin.,Themaglin causes Rebosen.,Rebosen,,Graduated College,80300,1710587411104,1710587330804,female,English,having,Rebosen,Themaglin,subj,595f5d26b752840001ca4451,65f57db2fe590ca65c164362,65f5705be11b7bb4e9b1968d,Having Rebosen is associated with Themaglin.,Rebosen causes Themaglin.,18378,first,0
2559,38,Agoriv causes Themaglin.,Themaglin causes Agoriv.,Agoriv,,Graduated High-school,48844,1710587483523,1710587434679,female,English ,having,Themaglin,Agoriv,subj,5ca358dcd9b09f0001b63783,65f57e2449034aba6be11501,65f5705be11b7bb4e9b1968d,Having Themaglin is associated with Agoriv.,Agoriv causes Themaglin.,25674,first,0
2560,60,Rebosen causes Themaglin.,Themaglin causes Rebosen.,Rebosen,,Graduated High-school,38979,1710587482232,1710587443253,female,English,getting,Themaglin,Rebosen,subj,5ca216d52a83ec00175c4eaf,65f57e30a4fe5d0913281298,65f5705be11b7bb4e9b1968d,Getting Themaglin is associated with Rebosen.,Rebosen causes Themaglin.,16455,first,0
2567,42,Themaglin causes Rebosen.,Rebosen causes Themaglin.,Themaglin,,Graduated College,19676,1710587503637,1710587483961,male,English,getting,Rebosen,Themaglin,subj,56157e827ffc8a0005812ae9,65f57e574c70df44e4ce3550,65f5705be11b7bb4e9b1968d,Getting Rebosen is associated with Themaglin.,Themaglin causes Rebosen.,8481,first,0
2570,51,Flembers causes Denoden.,Denoden causes Flembers.,Flembers,,Graduated College,32286,1710587508437,1710587476151,male,English,getting,Flembers,Denoden,PP,57655a2aea19ef00016351cf,65f57e50499489572acce851,65f5705be11b7bb4e9b1968d,Flembers is associated with having Denoden.,Denoden causes Flembers.,12407,second,0
2576,32,Themaglin causes Flembers.,Flembers causes Themaglin.,Themaglin,,Higher degree,54918,1710587517709,1710587462791,female,English,having,Flembers,Themaglin,subj,5c6d460ec3aa150001145611,65f57e3f4f9d8d272d90d713,65f5705be11b7bb4e9b1968d,Having Flembers is associated with Themaglin.,Flembers causes Themaglin.,20841,first,0
2577,31,Rebosen causes Ceflar.,Ceflar causes Rebosen.,Rebosen,,Higher degree,45905,1710587521565,1710587475660,female,English,having,Rebosen,Ceflar,PP,60cfce124f2508271bd9fab1,65f57e4d4de9e42bafa03e1e,65f5705be11b7bb4e9b1968d,Rebosen is associated with getting Ceflar.,Rebosen causes Ceflar.,27110,second,0
2584,60,Denoden causes Rebosen.,Rebosen causes Denoden.,Denoden,,Graduated College,101652,1710587541913,1710587440261,female,English,getting,Denoden,Rebosen,subj,65959c4c0a962846babfa84d,65f57e1f63f627ecf1af0e2e,65f5705be11b7bb4e9b1968d,Getting Denoden is associated with Rebosen.,Rebosen causes Denoden.,43726,first,0
2539,70,Rebosen causes Themaglin.,Themaglin causes Rebosen.,Rebosen,,Higher degree,54227,1710587392225,1710587337998,male,English,having,Rebosen,Themaglin,PP,5e62baa196dc6005c592a0ff,65f57dc1b6cb0b088738e402,65f5705be11b7bb4e9b1968d,Rebosen is associated with getting Themaglin.,Rebosen causes Themaglin.,29118,second,0
2558,54,Agoriv causes Themaglin.,Themaglin causes Agoriv.,Agoriv,,Higher degree,57509,1710587483544,1710587426035,female,English,having,Themaglin,Agoriv,subj,60aa6c8804d2aae2b7cce9d5,65f57e1c4af96460db09019e,65f5705be11b7bb4e9b1968d,Having Themaglin is associated with Agoriv.,Agoriv causes Themaglin.,39422,first,0
2565,61,Denoden causes Ceflar.,Ceflar causes Denoden.,Denoden,,Higher degree,44840,1710587497378,1710587452538,female,English,having,Ceflar,Denoden,subj,54240de1fdf99b691fb383a8,65f57e34dc148945f0f098cc,65f5705be11b7bb4e9b1968d,Having Ceflar is associated with Denoden.,Denoden causes Ceflar.,19555,first,0
