submission_id,QUD,age,choice1,choice2,choiceNameFirst,comments,condition,education,experiment_duration,experiment_end_time,experiment_start_time,gender,languages,name1,name2,prolific_pid,prolific_session_id,prolific_study_id,response,responseTime,statement,statementFirst,topic,trialNR
2348,Can you tell me something about Themaglin?,57,Rebosen causes Themaglin.,Themaglin causes Rebosen.,Rebosen,,topic-is-PP,Graduated High-school,76336,1710584331591,1710584255255,female,English ,Rebosen,Themaglin,646cac558e626c3b43d510b1,65f571ac1b19a041bbde1b0d,65f560505a0fd1f1dad5a605,Themaglin causes Rebosen.,37927,Rebosen is associated with Themaglin.,first,second,0
2349,Can you tell me something about Rebosen?,37,Rebosen causes Agoriv.,Agoriv causes Rebosen.,Rebosen,,topic-is-subject,Graduated High-school,57266,1710584346132,1710584288866,female,,Rebosen,Agoriv,5c41bfebf7c8890001d0947b,65f571db3cc1862af61a9cb7,65f560505a0fd1f1dad5a605,Rebosen causes Agoriv.,26629,Rebosen is associated with Agoriv.,first,first,0
2284,Can you tell me something about Agoriv?,31,Agoriv causes Flembers.,Flembers causes Agoriv.,Agoriv,,topic-is-subject,Higher degree,45889,1710584059912,1710584014023,male,English (UK) ,Flembers,Agoriv,60f9c455fbb032d20d4f88ee,65f570c3762a07b50be81e7c,65f560505a0fd1f1dad5a605,Agoriv causes Flembers.,24974,Agoriv is associated with Flembers.,second,second,0
2289,Can you tell me something about Themaglin?,48,Themaglin causes Flembers.,Flembers causes Themaglin.,Themaglin,,topic-is-PP,Graduated College,65589,1710584076620,1710584011031,male,english,Flembers,Themaglin,6320cfe2d0cbd240bb5532d9,65f570c25754b209484d0f3c,65f560505a0fd1f1dad5a605,Themaglin causes Flembers.,37312,Flembers is associated with Themaglin.,first,second,0
2293,Can you tell me something about Rebosen?,40,Rebosen causes Agoriv.,Agoriv causes Rebosen.,Rebosen,,topic-is-subject,Graduated College,77703,1710584094120,1710584016417,male,English,Rebosen,Agoriv,5d588e3c7e1b9500018ae948,65f570cac4a4cbdb07767de4,65f560505a0fd1f1dad5a605,Agoriv causes Rebosen.,50328,Rebosen is associated with Agoriv.,first,first,0
2295,Can you tell me something about Rebosen?,27,Rebosen causes Denoden.,Denoden causes Rebosen.,Rebosen,,topic-is-subject,Graduated College,60516,1710584109785,1710584049269,female,English,Denoden,Rebosen,5c27963dc6a1210001b72daf,65f570d8ac224650dd5edca5,65f560505a0fd1f1dad5a605,Denoden causes Rebosen.,34180,Rebosen is associated with Denoden.,second,second,0
2296,Can you tell me something about Flembers?,59,Flembers causes Rebosen.,Rebosen causes Flembers.,Flembers,,topic-is-PP,Graduated College,464334,1710584110558,1710583646224,female,English ,Flembers,Rebosen,5f5a4e1f3778490d3e6d1652,65f56f504c70df44e4ce32ae,65f560505a0fd1f1dad5a605,Flembers causes Rebosen.,389873,Rebosen is associated with Flembers.,second,first,0
2302,Can you tell me something about Agoriv?,31,Agoriv causes Themaglin.,Themaglin causes Agoriv.,Agoriv,,topic-is-PP,Graduated College,59525,1710584145853,1710584086328,female,English ,Agoriv,Themaglin,5df9fe1d7caa1e75418c295d,65f5710edc148945f0f0959e,65f560505a0fd1f1dad5a605,Themaglin causes Agoriv.,35892,Themaglin is associated with Agoriv.,second,first,0
2303,Can you tell me something about Denoden?,25,Denoden causes Flembers.,Flembers causes Denoden.,Denoden,,topic-is-PP,Graduated College,61678,1710584160835,1710584099157,female,english,Flembers,Denoden,6062d9224d8d934d3f085245,65f57115e5d2f31956d491c4,65f560505a0fd1f1dad5a605,Denoden causes Flembers.,17111,Flembers is associated with Denoden.,first,second,0
2307,Can you tell me something about Rebosen?,48,Rebosen causes Ceflar.,Ceflar causes Rebosen.,Rebosen,,topic-is-subject,Graduated High-school,78553,1710584168810,1710584090257,male,English,Rebosen,Ceflar,61090a2f9a9df0c7536b60e3,65f571115754b209484d0f4e,65f560505a0fd1f1dad5a605,Rebosen causes Ceflar.,44213,Rebosen is associated with Ceflar.,first,first,0
2323,Can you tell me something about Agoriv?,56,Ceflar causes Agoriv.,Agoriv causes Ceflar.,Ceflar,,topic-is-subject,,92709,1710584231143,1710584138434,female,English,Agoriv,Ceflar,5ae4e06dc67d830001ce8122,65f5714263f627ecf1af0b77,65f560505a0fd1f1dad5a605,Ceflar causes Agoriv.,50051,Agoriv is associated with Ceflar.,first,first,0
2298,Can you tell me something about Flembers?,35,Flembers causes Agoriv.,Agoriv causes Flembers.,Flembers,,topic-is-subject,Graduated College,31562,1710584129558,1710584097996,male,English,Agoriv,Flembers,608d74791c7dbdfe879575d9,65f5711ca4bcfa4e229ced69,65f560505a0fd1f1dad5a605,Flembers causes Agoriv.,14577,Flembers is associated with Agoriv.,second,second,0
2318,Can you tell me something about Themaglin?,45,Themaglin causes Flembers.,Flembers causes Themaglin.,Themaglin,,topic-is-PP,Graduated High-school,38088,1710584207692,1710584169604,male,English,Flembers,Themaglin,5a69d77a56585a0001633482,65f571688a3cb154ab512df9,65f560505a0fd1f1dad5a605,Themaglin causes Flembers.,17904,Flembers is associated with Themaglin.,first,second,0
2321,Can you tell me something about Themaglin?,47,Rebosen causes Themaglin.,Themaglin causes Rebosen.,Rebosen,,topic-is-PP,Graduated College,92295,1710584219880,1710584127585,female,English ,Rebosen,Themaglin,612266e2ea3c172619abba50,65f571364c70df44e4ce3325,65f560505a0fd1f1dad5a605,Themaglin causes Rebosen.,23476,Rebosen is associated with Themaglin.,first,second,0
2329,Can you tell me something about Agoriv?,58,Ceflar causes Agoriv.,Agoriv causes Ceflar.,Ceflar,,topic-is-PP,Graduated High-school,58293,1710584244407,1710584186114,male,English,Agoriv,Ceflar,5831a5d477c30e0001e7ff57,65f5717615749b705e093492,65f560505a0fd1f1dad5a605,Agoriv causes Ceflar.,33424,Ceflar is associated with Agoriv.,second,first,0
2330,Can you tell me something about Rebosen?,21,Flembers causes Rebosen.,Rebosen causes Flembers.,Flembers,,topic-is-subject,Graduated High-school,59521,1710584249430,1710584189909,female,English,Flembers,Rebosen,5ffaf3d17613844cc2ad6f6e,65f57179a4fe5d0913280fcd,65f560505a0fd1f1dad5a605,Flembers causes Rebosen.,14368,Rebosen is associated with Flembers.,second,second,0
2332,Can you tell me something about Rebosen?,37,Rebosen causes Flembers.,Flembers causes Rebosen.,Rebosen,,topic-is-subject,Higher degree,33621,1710584266623,1710584233003,female,English,Rebosen,Flembers,60eb11e45f3e9cb0ae58a090,65f571a0aa9026db59ebf37f,65f560505a0fd1f1dad5a605,Flembers causes Rebosen.,18193,Rebosen is associated with Flembers.,first,first,0
2333,Can you tell me something about Ceflar?,59,Rebosen causes Ceflar.,Ceflar causes Rebosen.,Rebosen,,topic-is-subject,Graduated High-school,36753,1710584265846,1710584229093,female,English,Ceflar,Rebosen,5ea096efef1e8807aafbdc22,65f5719c8a3cb154ab512e04,65f560505a0fd1f1dad5a605,Ceflar causes Rebosen.,20765,Ceflar is associated with Rebosen.,first,first,0
2337,Can you tell me something about Themaglin?,50,Denoden causes Themaglin.,Themaglin causes Denoden.,Denoden,,topic-is-PP,Graduated High-school,76333,1710584290508,1710584214175,female,British,Denoden,Themaglin,5baea3a3b8cbf600017a7727,65f5719298fe086877d5b3fc,65f560505a0fd1f1dad5a605,Themaglin causes Denoden.,59563,Denoden is associated with Themaglin.,first,second,0
2305,Can you tell me something about Denoden?,31,Rebosen causes Denoden.,Denoden causes Rebosen.,Rebosen,,topic-is-PP,Higher degree,34350,1710584162659,1710584128309,male,,Denoden,Rebosen,5f305c9cf7fabe4adaf0de5d,65f571372466df97bed462a1,65f560505a0fd1f1dad5a605,Denoden causes Rebosen.,19324,Rebosen is associated with Denoden.,second,first,0
2308,Can you tell me something about Ceflar?,34,Rebosen causes Ceflar.,Ceflar causes Rebosen.,Rebosen,,topic-is-subject,Graduated College,32605,1710584200408,1710584167803,female,English,Ceflar,Rebosen,5f88a9e10b3478081e131706,65f57145b6cb0b088738e19e,65f560505a0fd1f1dad5a605,Rebosen causes Ceflar.,16367,Ceflar is associated with Rebosen.,first,first,0
2317,Can you tell me something about Rebosen?,27,Denoden causes Rebosen.,Rebosen causes Denoden.,Denoden,,topic-is-PP,Graduated College,26116,1710584202939,1710584176823,female,English,Denoden,Rebosen,5a7c684217ef350001703d05,65f571682466df97bed462b7,65f560505a0fd1f1dad5a605,Denoden causes Rebosen.,11821,Denoden is associated with Rebosen.,first,second,0
2320,Can you tell me something about Rebosen?,35,Agoriv causes Rebosen.,Rebosen causes Agoriv.,Agoriv,,topic-is-PP,Graduated High-school,105299,1710584218276,1710584112977,female,english,Rebosen,Agoriv,56b10faa6399f90011da710d,65f5712becfcc204cbf0b4b9,65f560505a0fd1f1dad5a605,Rebosen causes Agoriv.,52930,Agoriv is associated with Rebosen.,second,first,0
2344,Can you tell me something about Rebosen?,27,Rebosen causes Ceflar.,Ceflar causes Rebosen.,Rebosen,,topic-is-PP,Graduated College,85569,1710584323837,1710584238268,female,English,Rebosen,Ceflar,5e46705ebd0d1a14182deab0,65f571a6aa9026db59ebf384,65f560505a0fd1f1dad5a605,Rebosen causes Ceflar.,54348,Ceflar is associated with Rebosen.,second,first,0
2345,Can you tell me something about Ceflar?,52,Rebosen causes Ceflar.,Ceflar causes Rebosen.,Rebosen,,topic-is-subject,Graduated High-school,68194,1710584271921,1710584203727,male,English,Ceflar,Rebosen,5dc03ef8e8702f46d35d3254,65f571bc6dc788f69e7151b2,65f560505a0fd1f1dad5a605,Ceflar causes Rebosen.,47408,Ceflar is associated with Rebosen.,first,first,0
2355,Can you tell me something about Themaglin?,30,Themaglin causes Denoden.,Denoden causes Themaglin.,Themaglin,,topic-is-subject,Graduated High-school,47796,1710584352064,1710584304268,female,English,Denoden,Themaglin,5b7052257ec71a0001469d78,65f571d94f9d8d272d90d497,65f560505a0fd1f1dad5a605,Denoden causes Themaglin.,22722,Themaglin is associated with Denoden.,second,second,0
2310,Can you tell me something about Rebosen?,71,Rebosen causes Themaglin.,Themaglin causes Rebosen.,Rebosen,n/a,topic-is-subject,Graduated College,66884,1710584181201,1710584114317,male,english,Themaglin,Rebosen,599614af004c4f0001cc8642,65f571224c70df44e4ce331f,65f560505a0fd1f1dad5a605,Themaglin causes Rebosen.,33480,Rebosen is associated with Themaglin.,second,second,0
2319,Can you tell me something about Themaglin?,37,Agoriv causes Themaglin.,Themaglin causes Agoriv.,Agoriv,,topic-is-subject,Graduated High-school,70072,1710584209519,1710584139447,female,English,Agoriv,Themaglin,5e950a4aef32a3375999451e,65f57144d0dc4e028e16445d,65f560505a0fd1f1dad5a605,Themaglin causes Agoriv.,37546,Themaglin is associated with Agoriv.,second,second,0
2326,Can you tell me something about Agoriv?,31,Agoriv causes Flembers.,Flembers causes Agoriv.,Agoriv,,topic-is-subject,Higher degree,40887,1710584240301,1710584199414,female,English,Flembers,Agoriv,5e985344317f26057adeb06e,65f5718251100c7020887e82,65f560505a0fd1f1dad5a605,Flembers causes Agoriv.,22585,Agoriv is associated with Flembers.,second,second,0
2327,Can you tell me something about Rebosen?,45,Rebosen causes Themaglin.,Themaglin causes Rebosen.,Rebosen,,topic-is-subject,Graduated College,46241,1710584244187,1710584197946,female,english,Themaglin,Rebosen,60fdbd971aab70ac228ed016,65f5717c64065b50fae253cc,65f560505a0fd1f1dad5a605,Themaglin causes Rebosen.,26074,Rebosen is associated with Themaglin.,second,second,0
2351,Can you tell me something about Flembers?,1845,Agoriv causes Flembers.,Flembers causes Agoriv.,Agoriv,,topic-is-subject,Graduated College,77723,1710584350205,1710584272482,male,English,Agoriv,Flembers,62d2b86ed12d650ea7268dd7,65f571cac2c3b78c8ed5a88d,65f560505a0fd1f1dad5a605,Flembers causes Agoriv.,49003,Flembers is associated with Agoriv.,second,second,0
2314,Can you tell me something about Denoden?,52,Themaglin causes Denoden.,Denoden causes Themaglin.,Themaglin,,topic-is-subject,Graduated High-school,38180,1710584194546,1710584156366,female,English ,Themaglin,Denoden,645a178964bdf1b4de1fc79f,65f571562466df97bed462b2,65f560505a0fd1f1dad5a605,Denoden causes Themaglin.,20437,Denoden is associated with Themaglin.,second,second,0
2315,Can you tell me something about Denoden?,55,Denoden causes Flembers.,Flembers causes Denoden.,Denoden,,topic-is-PP,Higher degree,137414,1710584200534,1710584063120,female,English ,Flembers,Denoden,5c7700692ceba0001668a988,65f570f7d2c2d2a4ff76615e,65f560505a0fd1f1dad5a605,Flembers causes Denoden.,97749,Flembers is associated with Denoden.,first,second,0
2350,Can you tell me something about Themaglin?,25,Flembers causes Themaglin.,Themaglin causes Flembers.,Flembers,,topic-is-subject,Graduated High-school,46171,1710584349081,1710584302910,male,English,Themaglin,Flembers,5fcae14b97b7d67e1304d996,65f571e8e5d2f31956d49208,65f560505a0fd1f1dad5a605,Flembers causes Themaglin.,20301,Themaglin is associated with Flembers.,first,first,0
2357,Can you tell me something about Denoden?,55,Denoden causes Agoriv.,Agoriv causes Denoden.,Denoden,,topic-is-PP,Graduated High-school,71812,1710584351906,1710584280094,male,English,Denoden,Agoriv,62696bb2397d5c5496064e56,65f571c768230ec372cd6843,65f560505a0fd1f1dad5a605,Denoden causes Agoriv.,45267,Agoriv is associated with Denoden.,second,first,0
2331,Can you tell me something about Flembers?,33,Flembers causes Ceflar.,Ceflar causes Flembers.,Flembers,,topic-is-subject,Graduated High-school,40525,1710584260193,1710584219668,male,English,Ceflar,Flembers,58a9acb966e4640001c53a7f,65f5719a1c411d371249d7d6,65f560505a0fd1f1dad5a605,Ceflar causes Flembers.,27600,Flembers is associated with Ceflar.,second,second,0
2335,Can you tell me something about Denoden?,25,Denoden causes Ceflar.,Ceflar causes Denoden.,Denoden,,topic-is-PP,Graduated High-school,39314,1710584273356,1710584234042,female,english,Ceflar,Denoden,5c98277316743e0016280919,65f571a6a163a187260c023b,65f560505a0fd1f1dad5a605,Denoden causes Ceflar.,18216,Ceflar is associated with Denoden.,first,second,0
2352,Can you tell me something about Agoriv?,47,Flembers causes Agoriv.,Agoriv causes Flembers.,Flembers,,topic-is-PP,Graduated College,40640,1710584349912,1710584309272,male,english,Agoriv,Flembers,5c780b32f2fe9400169291fb,65f571ebaa9026db59ebf396,65f560505a0fd1f1dad5a605,Agoriv causes Flembers.,19015,Flembers is associated with Agoriv.,second,first,0
2338,Can you tell me something about Themaglin?,33,Themaglin causes Denoden.,Denoden causes Themaglin.,Themaglin,,topic-is-subject,Graduated College,96878,1710584300432,1710584203554,female,English ,Denoden,Themaglin,5aeb0b3fc9bb680001c52869,65f5717da4bcfa4e229ced86,65f560505a0fd1f1dad5a605,Denoden causes Themaglin.,51205,Themaglin is associated with Denoden.,second,second,0
2339,Can you tell me something about Agoriv?,69,Rebosen causes Agoriv.,Agoriv causes Rebosen.,Rebosen,,topic-is-subject,Graduated High-school,76801,1710584307571,1710584230770,female,English,Rebosen,Agoriv,5aa29a476219a30001f5774c,65f5719415749b705e093496,65f560505a0fd1f1dad5a605,Agoriv causes Rebosen.,28904,Agoriv is associated with Rebosen.,second,second,0
2343,Can you tell me something about Themaglin?,37,Flembers causes Themaglin.,Themaglin causes Flembers.,Flembers,,topic-is-subject,Graduated High-school,45807,1710584323176,1710584277369,male,ENGLISH,Themaglin,Flembers,5f257490df170d20a22d3d96,65f571cce11b7bb4e9b196ee,65f560505a0fd1f1dad5a605,Themaglin causes Flembers.,25138,Themaglin is associated with Flembers.,first,first,0
2342,Can you tell me something about Denoden?,25,Denoden causes Ceflar.,Ceflar causes Denoden.,Denoden,,topic-is-PP,Higher degree,55764,1710584317565,1710584261801,female,English ,Denoden,Ceflar,5dae21b2232c620011d6a06e,65f571bd1c03bff8caa1eedf,65f560505a0fd1f1dad5a605,Denoden causes Ceflar.,32646,Ceflar is associated with Denoden.,second,first,0
2353,Can you tell me something about Themaglin?,45,Themaglin causes Rebosen.,Rebosen causes Themaglin.,Themaglin,,topic-is-PP,Higher degree,35773,1710584350865,1710584315092,female,english,Rebosen,Themaglin,5ed18d516f7b8e0e377758fa,65f571f557c01c012863cffb,65f560505a0fd1f1dad5a605,Themaglin causes Rebosen.,20029,Rebosen is associated with Themaglin.,first,second,0
2354,Can you tell me something about Flembers?,48,Agoriv causes Flembers.,Flembers causes Agoriv.,Agoriv,,topic-is-PP,Graduated College,47213,1710584351833,1710584304621,female,English,Flembers,Agoriv,60963d03173192b4116c1fae,65f571ea3cc1862af61a9cbc,65f560505a0fd1f1dad5a605,Flembers causes Agoriv.,24565,Agoriv is associated with Flembers.,second,first,0
2358,Can you tell me something about Agoriv?,58,Agoriv causes Flembers.,Flembers causes Agoriv.,Agoriv,,topic-is-subject,Higher degree,81629,1710584359889,1710584278260,female,,Agoriv,Flembers,64bbb5ecb5bb79d0fba32ed8,65f571c5a94897240363d504,65f560505a0fd1f1dad5a605,Flembers causes Agoriv.,35057,Agoriv is associated with Flembers.,first,first,0
2359,Can you tell me something about Denoden?,43,Flembers causes Denoden.,Denoden causes Flembers.,Flembers,,topic-is-subject,Graduated High-school,56986,1710584369107,1710584312121,male,english,Denoden,Flembers,614bbeb72b50ece145ad86ee,65f571f0a163a187260c024e,65f560505a0fd1f1dad5a605,Flembers causes Denoden.,24104,Denoden is associated with Flembers.,first,first,0
2360,Can you tell me something about Rebosen?,47,Rebosen causes Themaglin.,Themaglin causes Rebosen.,Rebosen,,topic-is-subject,Higher degree,51099,1710584384868,1710584333769,male,English,Themaglin,Rebosen,568bafa939a70e000c57ffa5,65f571fb1b19a041bbde1b23,65f560505a0fd1f1dad5a605,Rebosen causes Themaglin.,21136,Rebosen is associated with Themaglin.,second,second,0
2361,Can you tell me something about Themaglin?,34,Ceflar causes Themaglin.,Themaglin causes Ceflar.,Ceflar,,topic-is-subject,Graduated High-school,146159,1710584365938,1710584219779,female,English,Themaglin,Ceflar,5b0cd94330d5620001555be8,65f571a6f1470a09b64cfbd2,65f560505a0fd1f1dad5a605,Ceflar causes Themaglin.,107712,Themaglin is associated with Ceflar.,first,first,0
2362,Can you tell me something about Themaglin?,50,Ceflar causes Themaglin.,Themaglin causes Ceflar.,Ceflar,,topic-is-PP,Higher degree,63447,1710584396894,1710584333447,female,english,Themaglin,Ceflar,647f87dfe5161fce9adc1b97,65f571f65754b209484d0f97,65f560505a0fd1f1dad5a605,Themaglin causes Ceflar.,41920,Ceflar is associated with Themaglin.,second,first,0
2363,Can you tell me something about Themaglin?,56,Flembers causes Themaglin.,Themaglin causes Flembers.,Flembers,,topic-is-subject,Graduated High-school,68451,1710584408040,1710584339589,male,english,Flembers,Themaglin,610a879e6500d1d653b3da54,65f571fccf58d60ef65edd4a,65f560505a0fd1f1dad5a605,Flembers causes Themaglin.,29110,Themaglin is associated with Flembers.,second,second,0
2364,Can you tell me something about Flembers?,27,Rebosen causes Flembers.,Flembers causes Rebosen.,Rebosen,"I tried to gather an answer by substituting the words for other things. So, Flembers (I used 'Bad Boilers') and the second word for 'Carbon Monoxide'. Made more sense that way, to me, at least.",topic-is-subject,Graduated College,142203,1710584420369,1710584278166,male,English,Rebosen,Flembers,59c253a20c5fc80001193d9b,65f571ceac224650dd5edcd5,65f560505a0fd1f1dad5a605,Flembers causes Rebosen.,38374,Flembers is associated with Rebosen.,second,second,0
2365,Can you tell me something about Denoden?,65,Rebosen causes Denoden.,Denoden causes Rebosen.,Rebosen,"Neither statement is necesarrily ""true"", correlation is not causation, I just picked one at random.",topic-is-subject,Graduated College,279118,1710584448872,1710584169754,male,English,Denoden,Rebosen,5a913c1e6475f900019f8e5c,65f57165c9dc2e4a90e01cf6,65f560505a0fd1f1dad5a605,Rebosen causes Denoden.,72095,Denoden is associated with Rebosen.,first,first,0
2366,Can you tell me something about Ceflar?,30,Ceflar causes Flembers.,Flembers causes Ceflar.,Ceflar,,topic-is-subject,Higher degree,160243,1710584460853,1710584300610,male,English,Ceflar,Flembers,5c6adf2675b3d50001b8af1d,65f571e651100c7020887e91,65f560505a0fd1f1dad5a605,Flembers causes Ceflar.,135381,Ceflar is associated with Flembers.,first,first,0
2367,Can you tell me something about Denoden?,35,Ceflar causes Denoden.,Denoden causes Ceflar.,Ceflar,,topic-is-PP,Graduated College,45744,1710584868214,1710584822470,female,English ,Ceflar,Denoden,616fd2048c982b1d27653870,65f573e13a4085dd0b283fb2,65f560505a0fd1f1dad5a605,Denoden causes Ceflar.,25711,Ceflar is associated with Denoden.,first,second,0
