submission_id,age,choice1,choice2,choiceNameFirst,comments,condition,education,experiment_duration,experiment_end_time,experiment_start_time,gender,languages,name1,name2,prolific_pid,prolific_session_id,prolific_study_id,response,responseTime,trialNR
1155,39,Themaglin causes Flembers.,Flembers causes Themaglin.,Themaglin,,secondTopic,Graduated High-school,58380,1705060457620,1705060399240,female,English,Flembers,Themaglin,61f2ac22a09e72f23cbaf578,65a12829235e7332c4dfb464,65a122e9f05db70790ca9ad7,Flembers causes Themaglin.,33457,0
1159,45,Agoriv causes Flembers.,Flembers causes Agoriv.,Agoriv,,secondTopic,Graduated College,50915,1705060465174,1705060414259,female,English,Agoriv,Flembers,58d3b42e9dbe3f0001258d95,65a128341197b92b04ab1fbd,65a122e9f05db70790ca9ad7,Flembers causes Agoriv.,23536,0
1167,32,Rebosen causes Themaglin.,Themaglin causes Rebosen.,Rebosen,,secondTopic,Graduated College,80997,1705060528979,1705060447982,female,english,Rebosen,Themaglin,652ee32e38ce753f432f7128,65a1285631ed2685cc32ab64,65a122e9f05db70790ca9ad7,Rebosen causes Themaglin.,60843,0
1172,40,Agoriv causes Flembers.,Flembers causes Agoriv.,Agoriv,,firstTopic,Graduated College,37608,1705060536422,1705060498814,male,English ,Agoriv,Flembers,5bd046302c109500017a4232,65a128892f43d10fc6801d64,65a122e9f05db70790ca9ad7,Agoriv causes Flembers.,15561,0
1180,28,Rebosen causes Ceflar.,Ceflar causes Rebosen.,Rebosen,,firstTopic,Higher degree,32696,1705060582867,1705060550171,female,English,Ceflar,Rebosen,5f262b3018c68e27aebdd170,65a128c0fb05be4e2018db92,65a122e9f05db70790ca9ad7,Rebosen causes Ceflar.,14369,0
1191,34,Agoriv causes Ceflar.,Ceflar causes Agoriv.,Agoriv,,firstTopic,Graduated College,40804,1705060624851,1705060584047,male,English,Agoriv,Ceflar,6126b41565b2600c71bb995c,65a128e6235e7332c4dfb4a9,65a122e9f05db70790ca9ad7,Agoriv causes Ceflar.,14195,0
1197,29,Denoden causes Flembers.,Flembers causes Denoden.,Denoden,,firstTopic,Graduated High-school,33010,1705060644165,1705060611155,male,English,Flembers,Denoden,5d83fc04e3cd6a00010bb09b,65a128fc5d0dfb9448e194b8,65a122e9f05db70790ca9ad7,Denoden causes Flembers.,14544,0
1205,33,Flembers causes Themaglin.,Themaglin causes Flembers.,Flembers,,firstTopic,Graduated College,57272,1705060668313,1705060611041,male,English,Themaglin,Flembers,62e94bce63b1acd1a52c4e07,65a128f951e0a8b62ad5851f,65a122e9f05db70790ca9ad7,Flembers causes Themaglin.,28652,0
1212,26,Denoden causes Ceflar.,Ceflar causes Denoden.,Denoden,,secondTopic,Graduated High-school,61404,1705060705252,1705060643848,male,English,Ceflar,Denoden,5f4822c87200c92c9ef20bb1,65a1291a4a417b3218a2b20f,65a122e9f05db70790ca9ad7,Ceflar causes Denoden.,32828,0
1220,35,Flembers causes Rebosen.,Rebosen causes Flembers.,Flembers,,firstTopic,Graduated High-school,33955,1705060761959,1705060728004,female,English,Flembers,Rebosen,563fc664074be600055e9677,65a1295c4a417b3218a2b232,65a122e9f05db70790ca9ad7,Rebosen causes Flembers.,18262,0
1169,41,Ceflar causes Themaglin.,Themaglin causes Ceflar.,Ceflar,,secondTopic,Graduated High-school,70422,1705060532960,1705060462538,female,English,Themaglin,Ceflar,61435c6aefcedb7c973f886c,65a128685d0dfb9448e19485,65a122e9f05db70790ca9ad7,Ceflar causes Themaglin.,41745,0
1174,32,Denoden causes Agoriv.,Agoriv causes Denoden.,Denoden,,secondTopic,Graduated High-school,38234,1705060552578,1705060514344,female,Engl ,Denoden,Agoriv,593f105f02d1cc0001071a72,65a128989ce6887d75bdb29b,65a122e9f05db70790ca9ad7,Denoden causes Agoriv.,17878,0
1182,35,Flembers causes Rebosen.,Rebosen causes Flembers.,Flembers,,firstTopic,Higher degree,28556,1705060589867,1705060561311,female,english,Rebosen,Flembers,5e06b4cb19232d0875f2276d,65a128be045f54d833db69a0,65a122e9f05db70790ca9ad7,Rebosen causes Flembers.,15099,0
1187,33,Denoden causes Flembers.,Flembers causes Denoden.,Denoden,,firstTopic,Graduated High-school,53254,1705060613681,1705060560427,female,English,Flembers,Denoden,63f77df50855adb7fa6586d9,65a128ca9d26c7b456da70b8,65a122e9f05db70790ca9ad7,Denoden causes Flembers.,25808,0
1203,29,Flembers causes Agoriv.,Agoriv causes Flembers.,Flembers,,firstTopic,Higher degree,68269,1705060662624,1705060594355,female,English,Agoriv,Flembers,5ed624f66a45aa01f81e1d98,65a128e9a982b27017acb4f8,65a122e9f05db70790ca9ad7,Flembers causes Agoriv.,40579,0
1209,38,Flembers causes Rebosen.,Rebosen causes Flembers.,Flembers,,firstTopic,Graduated High-school,40312,1705060685388,1705060645076,female,English ,Flembers,Rebosen,5b6c0505b98cef00016f78ba,65a1291f1f0ed40bc632a8e7,65a122e9f05db70790ca9ad7,Flembers causes Rebosen.,17327,0
1216,44,Flembers causes Themaglin.,Themaglin causes Flembers.,Flembers,,secondTopic,Graduated High-school,87601,1705060740428,1705060652827,female,English,Themaglin,Flembers,6128d93fb1fe83b029616a1e,65a129245250f561f69f2ea3,65a122e9f05db70790ca9ad7,Flembers causes Themaglin.,45639,0
1177,20,Themaglin causes Flembers.,Flembers causes Themaglin.,Themaglin,,firstTopic,Graduated High-school,84854,1705060564510,1705060479656,female,English,Themaglin,Flembers,62e33b68751db9358347c167,65a128779138e6b8ad9b7247,65a122e9f05db70790ca9ad7,Flembers causes Themaglin.,49112,0
1202,32,Rebosen causes Denoden.,Denoden causes Rebosen.,Rebosen,,secondTopic,Higher degree,40307,1705060660856,1705060620549,female,English,Rebosen,Denoden,5b1d6b028ee548000112a555,65a129040dabe829153f1b3f,65a122e9f05db70790ca9ad7,Denoden causes Rebosen.,24608,0
1207,51,Agoriv causes Themaglin.,Themaglin causes Agoriv.,Agoriv,,firstTopic,Graduated High-school,47674,1705060677673,1705060630000,male,,Agoriv,Themaglin,5af59900892f4e000163b98a,65a1290819601417c84d6582,65a122e9f05db70790ca9ad7,Agoriv causes Themaglin.,18231,0
1210,23,Themaglin causes Rebosen.,Rebosen causes Themaglin.,Themaglin,,secondTopic,Higher degree,52553,1705060693639,1705060641086,male,English,Themaglin,Rebosen,5f0c5a561cecb606cd7987b0,65a1291bcb7ff4c5fb61608d,65a122e9f05db70790ca9ad7,Rebosen causes Themaglin.,23319,0
1211,61,Flembers causes Rebosen.,Rebosen causes Flembers.,Flembers,,firstTopic,Graduated College,48430,1705060697473,1705060649043,male,English,Flembers,Rebosen,60e18fc810d0837bef0f5873,65a129265a4412856f44d014,65a122e9f05db70790ca9ad7,Rebosen causes Flembers.,26107,0
1214,30,Rebosen causes Denoden.,Denoden causes Rebosen.,Rebosen,,secondTopic,Higher degree,36967,1705060731608,1705060694641,female,English,Rebosen,Denoden,6056fd13af4fb264b32ca8a9,65a1295085a489e938bbc043,65a122e9f05db70790ca9ad7,Rebosen causes Denoden.,17618,0
1219,38,Themaglin causes Flembers.,Flembers causes Themaglin.,Themaglin,,firstTopic,Higher degree,80323,1705060761111,1705060680788,male,English ,Themaglin,Flembers,5c9a03e39de0ed0001388d06,65a12933980d7c61b7591231,65a122e9f05db70790ca9ad7,Flembers causes Themaglin.,34190,0
1179,54,Ceflar causes Themaglin.,Themaglin causes Ceflar.,Ceflar,,firstTopic,Higher degree,42964,1705060575700,1705060532736,female,English,Ceflar,Themaglin,5e10783741a089000a6a8562,65a12898ea25afdc0b128c91,65a122e9f05db70790ca9ad7,Themaglin causes Ceflar.,14916,0
1183,55,Denoden causes Flembers.,Flembers causes Denoden.,Denoden,none,secondTopic,Higher degree,69387,1705060595798,1705060526411,female,English,Denoden,Flembers,5bc58a439d9a7c0001cfa90e,65a128a74a417b3218a2b1c4,65a122e9f05db70790ca9ad7,Denoden causes Flembers.,25016,0
1188,65,Ceflar causes Agoriv.,Agoriv causes Ceflar.,Ceflar,NA,secondTopic,Higher degree,28565,1705060616394,1705060587829,male,English,Agoriv,Ceflar,5eb50e5315a3c137f40cbad3,65a128e5fb05be4e2018db9b,65a122e9f05db70790ca9ad7,Ceflar causes Agoriv.,14596,0
1200,60,Ceflar causes Agoriv.,Agoriv causes Ceflar.,Ceflar,no,secondTopic,Graduated College,46195,1705060657205,1705060611010,female,English,Ceflar,Agoriv,577d9254c6144900014a0083,65a128fc76503f8ea73f192c,65a122e9f05db70790ca9ad7,Agoriv causes Ceflar.,16659,0
1208,25,Ceflar causes Agoriv.,Agoriv causes Ceflar.,Ceflar,,firstTopic,Higher degree,32249,1705060677388,1705060645139,male,,Agoriv,Ceflar,5ce19a7691250a001d8e1096,65a129214c9817024a8d4f44,65a122e9f05db70790ca9ad7,Ceflar causes Agoriv.,17262,0
1189,33,Flembers causes Denoden.,Denoden causes Flembers.,Flembers,none,secondTopic,Higher degree,30146,1705060616670,1705060586524,male,english,Flembers,Denoden,5ef5c4db3ce68a02806df888,65a128e772a68c6b5e5910d5,65a122e9f05db70790ca9ad7,Denoden causes Flembers.,11979,0
1217,35,Denoden causes Agoriv.,Agoriv causes Denoden.,Denoden,,firstTopic,Graduated College,40139,1705060748188,1705060708049,male,English,Agoriv,Denoden,5d532bb9d103e90018c69203,65a1295d72a68c6b5e5910e6,65a122e9f05db70790ca9ad7,Agoriv causes Denoden.,19707,0
1218,43,Denoden causes Rebosen.,Rebosen causes Denoden.,Denoden,,firstTopic,Graduated High-school,42935,1705060754479,1705060711544,female,english,Denoden,Rebosen,60187851316976127d909f30,65a1296572a68c6b5e5910e7,65a122e9f05db70790ca9ad7,Denoden causes Rebosen.,19588,0
1193,27,Ceflar causes Rebosen.,Rebosen causes Ceflar.,Ceflar,N/A,firstTopic,Graduated College,57459,1705060639589,1705060582130,male,English,Rebosen,Ceflar,5b7aa12ea545240001d93c98,65a128db03c6839aa1714f8c,65a122e9f05db70790ca9ad7,Rebosen causes Ceflar.,18251,0
1196,57,Themaglin causes Rebosen.,Rebosen causes Themaglin.,Themaglin,,secondTopic,Graduated College,79085,1705060642080,1705060562995,female,English,Rebosen,Themaglin,56fee6f704254b0010ffe6ab,65a128cb5a6399c66c8024ef,65a122e9f05db70790ca9ad7,Rebosen causes Themaglin.,51233,0
1201,67,Ceflar causes Flembers.,Flembers causes Ceflar.,Ceflar,,firstTopic,Did not graduate High-school,80699,1705060659425,1705060578726,male,English,Flembers,Ceflar,602074233ff3da67be983216,65a128d403c8518df19b7229,65a122e9f05db70790ca9ad7,Flembers causes Ceflar.,30049,0
1213,33,Ceflar causes Denoden.,Denoden causes Ceflar.,Ceflar,,secondTopic,Graduated College,35552,1705060731915,1705060696363,male,English,Ceflar,Denoden,5cab9c01291df900015c2849,65a1295359b954b56a8ce7df,65a122e9f05db70790ca9ad7,Ceflar causes Denoden.,22168,0
