submission_id,age,choice1,choice2,choiceNameFirst,comments,condition,education,experiment_duration,experiment_end_time,experiment_start_time,gender,languages,name1,name2,prolific_pid,prolific_session_id,prolific_study_id,prompt,response,responseTime,trialNR
1079,31,Themaglin causes Agoriv.,Agoriv causes Themaglin.,Themaglin,,symmetric,Graduated College,41089,1704726287591,1704726246502,female,English,Agoriv,Themaglin,62ecfc3df7e7dfa475411e25,659c0ed3d88ff777f5a1ae38,659c0a8fa416f7f903ea0d6a,Agoriv and Themaglin are associated.,Agoriv causes Themaglin.,18600,0
1080,27,Denoden causes Flembers.,Flembers causes Denoden.,Denoden,,symmetric,Higher degree,41247,1704726290526,1704726249279,female,English ,Denoden,Flembers,5efb6ceaf3f69c0bf89d6fec,659c0ee3bf2c64393c714696,659c0a8fa416f7f903ea0d6a,Denoden and Flembers are associated.,Flembers causes Denoden.,13469,0
1081,45,Agoriv causes Flembers.,Flembers causes Agoriv.,Agoriv,,asymmetric,Higher degree,75400,1704726293468,1704726218068,male,English ,Flembers,Agoriv,58bebf658c2fd60001b9767a,659c0e61a8517af6e61d4f7b,659c0a8fa416f7f903ea0d6a,Flembers is associated with Agoriv.,Agoriv causes Flembers.,48942,0
1082,60,Ceflar causes Denoden.,Denoden causes Ceflar.,Ceflar,,asymmetric,Graduated High-school,45159,1704726298004,1704726252845,male,English ,Ceflar,Denoden,5b731044b9daa700013fb269,659c0ee49931fee829fd1655,659c0a8fa416f7f903ea0d6a,Ceflar is associated with Denoden.,Denoden causes Ceflar.,17580,0
1083,34,Ceflar causes Themaglin.,Themaglin causes Ceflar.,Ceflar,,symmetric,Did not graduate High-school,56823,1704726300116,1704726243293,female,English,Ceflar,Themaglin,5ad20ccab438910001ac9b03,659c0edd9931fee829fd1654,659c0a8fa416f7f903ea0d6a,Ceflar and Themaglin are associated.,Themaglin causes Ceflar.,36353,0
1084,44,Flembers causes Agoriv.,Agoriv causes Flembers.,Flembers,,symmetric,Graduated College,50695,1704726297366,1704726246671,female,English,Agoriv,Flembers,5f2ae58f1bb16e412f744560,659c0edee90db3f5f10720c9,659c0a8fa416f7f903ea0d6a,Agoriv and Flembers are associated.,Flembers causes Agoriv.,10704,0
1085,38,Denoden causes Rebosen.,Rebosen causes Denoden.,Denoden,,asymmetric,Higher degree,68664,1704726298774,1704726230110,male,English,Denoden,Rebosen,5ef5c4d6302676029014b815,659c0ecf01836f4a054f0ff5,659c0a8fa416f7f903ea0d6a,Denoden is associated with Rebosen.,Denoden causes Rebosen.,38784,0
1086,40,Flembers causes Rebosen.,Rebosen causes Flembers.,Flembers,,asymmetric,Higher degree,39601,1704726300411,1704726260810,male,English,Flembers,Rebosen,62b5edc0f30897b95f76308b,659c0eee95ca8d2e4b1d4fa1,659c0a8fa416f7f903ea0d6a,Flembers is associated with Rebosen.,Rebosen causes Flembers.,19471,0
1093,31,Denoden causes Agoriv.,Agoriv causes Denoden.,Denoden,,asymmetric,Graduated College,56973,1704726326761,1704726269788,male,English ,Denoden,Agoriv,5d14f846fdfbed0001af2673,659c0ef8f4e6fcd748b5e5a2,659c0a8fa416f7f903ea0d6a,Denoden is associated with Agoriv.,Agoriv causes Denoden.,31377,0
1087,48,Denoden causes Flembers.,Flembers causes Denoden.,Denoden,,asymmetric,Graduated College,44102,1704726310214,1704726266112,female,English ,Flembers,Denoden,5c85423f39b9760017938311,659c0ef1d0df703de71f0842,659c0a8fa416f7f903ea0d6a,Flembers is associated with Denoden.,Denoden causes Flembers.,15570,0
1088,41,Denoden causes Flembers.,Flembers causes Denoden.,Denoden,,symmetric,Higher degree,73007,1704726314007,1704726241000,female,,Denoden,Flembers,59d7748fb656e70001226179,659c0ec5a8517af6e61d4fa1,659c0a8fa416f7f903ea0d6a,Denoden and Flembers are associated.,Flembers causes Denoden.,32561,0
1089,35,Themaglin causes Rebosen.,Rebosen causes Themaglin.,Themaglin,,symmetric,Graduated College,32568,1704726309360,1704726276792,female,English,Themaglin,Rebosen,58c5cb80efb64f000135866a,659c0f02c1eac6aa74ea1bed,659c0a8fa416f7f903ea0d6a,Themaglin and Rebosen are associated.,Themaglin causes Rebosen.,15443,0
1090,34,Themaglin causes Rebosen.,Rebosen causes Themaglin.,Themaglin,,asymmetric,Graduated College,26224,1704726320488,1704726294264,male,English,Rebosen,Themaglin,62aaf99f949a12f1fdb6d3d9,659c0edf589ac76150cc4d72,659c0a8fa416f7f903ea0d6a,Rebosen is associated with Themaglin.,Themaglin causes Rebosen.,11111,0
1091,22,Ceflar causes Rebosen.,Rebosen causes Ceflar.,Ceflar,,symmetric,Graduated College,33018,1704726321088,1704726288070,female,English ,Rebosen,Ceflar,5e054845abec5df963203c48,659c0efa1bc3f38c24290201,659c0a8fa416f7f903ea0d6a,Rebosen and Ceflar are associated.,Rebosen causes Ceflar.,13452,0
1092,25,Denoden causes Ceflar.,Ceflar causes Denoden.,Denoden,,symmetric,Graduated High-school,30098,1704726323395,1704726293297,male,,Denoden,Ceflar,6509a5742b7243add613721c,659c0f0fa220e885c119f2af,659c0a8fa416f7f903ea0d6a,Denoden and Ceflar are associated.,Ceflar causes Denoden.,14096,0
1110,31,Rebosen causes Agoriv.,Agoriv causes Rebosen.,Rebosen,,asymmetric,Graduated College,14221,1704726366878,1704726352657,male,English ,Agoriv,Rebosen,5d14f846fdfbed0001af2673,659c0ef8f4e6fcd748b5e5a2,659c0a8fa416f7f903ea0d6a,Agoriv is associated with Rebosen.,Agoriv causes Rebosen.,3674,0
1094,37,Denoden causes Agoriv.,Agoriv causes Denoden.,Denoden,,asymmetric,Graduated College,40116,1704726327505,1704726287389,female,English,Agoriv,Denoden,5ea7009676be5a09f0a68b21,659c0f0a97b2569031d6a733,659c0a8fa416f7f903ea0d6a,Agoriv is associated with Denoden.,Denoden causes Agoriv.,20160,0
1095,35,Agoriv causes Denoden.,Denoden causes Agoriv.,Agoriv,,asymmetric,Graduated High-school,43796,1704726327395,1704726283599,male,English,Denoden,Agoriv,62b1e4dfa33a3d444584c8b3,659c0f04f0063e8589dc48f9,659c0a8fa416f7f903ea0d6a,Denoden is associated with Agoriv.,Agoriv causes Denoden.,18043,0
1096,61,Rebosen causes Ceflar.,Ceflar causes Rebosen.,Rebosen,,symmetric,Graduated College,62079,1704726336344,1704726274265,female,English,Ceflar,Rebosen,5ea4115637284839f59110e1,659c0ef5bf2c64393c7146a0,659c0a8fa416f7f903ea0d6a,Ceflar and Rebosen are associated.,Ceflar causes Rebosen.,22118,0
1102,29,Agoriv causes Themaglin.,Themaglin causes Agoriv.,Agoriv,,symmetric,Graduated High-school,177063,1704726341051,1704726163988,male,English,Agoriv,Themaglin,62029a06ef1cb18a1337c580,659c0e743a04606489210bf8,659c0a8fa416f7f903ea0d6a,Agoriv and Themaglin are associated.,Themaglin causes Agoriv.,8007,0
1103,54,Agoriv causes Rebosen.,Rebosen causes Agoriv.,Agoriv,,asymmetric,Graduated College,52123,1704726344624,1704726292501,female,English,Agoriv,Rebosen,56a481f18fa806000cee9c2a,659c0f0e665b6c663b7146ab,659c0a8fa416f7f903ea0d6a,Agoriv is associated with Rebosen.,Rebosen causes Agoriv.,29521,0
1104,36,Themaglin causes Ceflar.,Ceflar causes Themaglin.,Themaglin,,asymmetric,Graduated College,31612,1704726368436,1704726336824,female,English,Themaglin,Ceflar,62b33a5e37ff2b46fba512e3,659c0f1c5b7d3544cec654c1,659c0a8fa416f7f903ea0d6a,Themaglin is associated with Ceflar.,Ceflar causes Themaglin.,16322,0
1106,60,Denoden causes Agoriv.,Agoriv causes Denoden.,Denoden,,asymmetric,Higher degree,54144,1704726350646,1704726296502,female,English,Denoden,Agoriv,56b4fd68a9d33a000a891ff9,659c0ef0f28e54987ee34c2c,659c0a8fa416f7f903ea0d6a,Denoden is associated with Agoriv.,Denoden causes Agoriv.,29988,0
1108,63,Denoden causes Themaglin.,Themaglin causes Denoden.,Denoden,,asymmetric,Higher degree,57802,1704726354893,1704726297091,female,English,Denoden,Themaglin,5c72af4a04d7bc00013899b3,659c0f0e95ca8d2e4b1d4fab,659c0a8fa416f7f903ea0d6a,Denoden is associated with Themaglin.,Themaglin causes Denoden.,20887,0
1111,44,Agoriv causes Denoden.,Denoden causes Agoriv.,Agoriv,,asymmetric,Graduated High-school,38967,1704726370762,1704726331795,male,English,Denoden,Agoriv,570d1b455e51560009fe222d,659c0f0504e668e69c4c57f1,659c0a8fa416f7f903ea0d6a,Denoden is associated with Agoriv.,Denoden causes Agoriv.,15494,0
1115,25,Flembers causes Ceflar.,Ceflar causes Flembers.,Flembers,,symmetric,Graduated High-school,246236,1704726520160,1704726273924,female,English ,Ceflar,Flembers,63468b5f68f3c909ae348016,659c0efa0fc567f44b816fda,659c0a8fa416f7f903ea0d6a,Ceflar and Flembers are associated.,Flembers causes Ceflar.,222687,0
1097,26,Flembers causes Agoriv.,Agoriv causes Flembers.,Flembers,,symmetric,Graduated College,32630,1704726333239,1704726300609,male,English,Flembers,Agoriv,5f4a88def5a7bf0a365f142b,659c0f18d9058a6a91a76cbe,659c0a8fa416f7f903ea0d6a,Flembers and Agoriv are associated.,Flembers causes Agoriv.,8327,0
1098,54,Denoden causes Agoriv.,Agoriv causes Denoden.,Denoden,,asymmetric,Higher degree,49915,1704726333555,1704726283640,female,English,Denoden,Agoriv,616047aca593ff6eb34c2bb3,659c0f0595be1faa069c4a70,659c0a8fa416f7f903ea0d6a,Denoden is associated with Agoriv.,Agoriv causes Denoden.,25056,0
1099,34,Ceflar causes Flembers.,Flembers causes Ceflar.,Ceflar,None,symmetric,Graduated College,34427,1704726333731,1704726299304,female,English,Flembers,Ceflar,5ec11bc32098320117b00b57,659c0f11468d5232c441aa5d,659c0a8fa416f7f903ea0d6a,Flembers and Ceflar are associated.,Flembers causes Ceflar.,11134,0
1107,34,Ceflar causes Denoden.,Denoden causes Ceflar.,Ceflar,,asymmetric,Higher degree,51597,1704726355062,1704726303465,male,English,Denoden,Ceflar,55256ccbfdf99b546084e425,659c0f1701c4bba4fc906d22,659c0a8fa416f7f903ea0d6a,Denoden is associated with Ceflar.,Ceflar causes Denoden.,22687,0
1112,59,Flembers causes Ceflar.,Ceflar causes Flembers.,Flembers,n/a,symmetric,Graduated College,66484,1704726380781,1704726314297,male,English,Flembers,Ceflar,5f90632f36d7b010513bc198,659c0f1af4c0ace95d32d600,659c0a8fa416f7f903ea0d6a,Flembers and Ceflar are associated.,Ceflar causes Flembers.,18480,0
1113,59,Rebosen causes Denoden.,Denoden causes Rebosen.,Rebosen,,symmetric,Higher degree,77158,1704726418898,1704726341740,female,,Rebosen,Denoden,5cae418e50fb5500114de744,659c0f17ab8de901335b8d49,659c0a8fa416f7f903ea0d6a,Rebosen and Denoden are associated.,Rebosen causes Denoden.,33449,0
1100,27,Flembers causes Rebosen.,Rebosen causes Flembers.,Flembers,,asymmetric,Graduated High-school,38439,1704726337639,1704726299200,male,English,Flembers,Rebosen,56ac18b8f209e0000adabae0,659c0f1504e668e69c4c57f8,659c0a8fa416f7f903ea0d6a,Flembers is associated with Rebosen.,Rebosen causes Flembers.,17328,0
1109,51,Ceflar causes Flembers.,Flembers causes Ceflar.,Ceflar,,asymmetric,Graduated College,54233,1704726355018,1704726300785,male,English ,Flembers,Ceflar,5ebbc0b64fa5d7198e40eb2b,659c0f1504e668e69c4c57f7,659c0a8fa416f7f903ea0d6a,Flembers is associated with Ceflar.,Ceflar causes Flembers.,16938,0
1101,25,Rebosen causes Denoden.,Denoden causes Rebosen.,Rebosen,,asymmetric,Graduated College,34524,1704726339752,1704726305228,male,English ,Denoden,Rebosen,5fd96a0ca24ce3244a2daa5a,659c0f1b4dd0249b909c4a91,659c0a8fa416f7f903ea0d6a,Denoden is associated with Rebosen.,Rebosen causes Denoden.,16832,0
1105,44,Denoden causes Flembers.,Flembers causes Denoden.,Denoden,,symmetric,Graduated College,49615,1704726347510,1704726297895,female,English,Denoden,Flembers,5f86ebc47c32d005ad582abd,659c0f0eb6512b3a14792520,659c0a8fa416f7f903ea0d6a,Denoden and Flembers are associated.,Flembers causes Denoden.,29040,0
1114,64,Denoden causes Flembers.,Flembers causes Denoden.,Denoden,I couldn't see that the choices were relevant to the statement.  Nevertheless I chose the one I thought most likely.,symmetric,Graduated High-school,140636,1704726440298,1704726299662,female,English,Flembers,Denoden,5932ccd3cf0d9600010e91c3,659c0f164c830d6ce2227596,659c0a8fa416f7f903ea0d6a,Flembers and Denoden are associated.,Flembers causes Denoden.,42995,0
1116,46,Ceflar causes Flembers.,Flembers causes Ceflar.,Ceflar,"I'm not sure if one is more likely than the other but in my mind I associated the word ""flembers"" with embers and ""ceflar"" with flare. Which on thinking about it is a silly way to make a decision but you asked for one or the other.",symmetric,Higher degree,162111,1704726613250,1704726451139,female,English,Ceflar,Flembers,56366e43dc62e50011cb4ca1,659c0f9859b00828dd2b46ce,659c0a8fa416f7f903ea0d6a,Ceflar and Flembers are associated.,Ceflar causes Flembers.,67781,0
1117,33,Ceflar causes Agoriv.,Agoriv causes Ceflar.,Ceflar,,asymmetric,Higher degree,30352,1704726945798,1704726915446,male,United kingdom,Ceflar,Agoriv,5c8e905a40fb570016af2fb6,659c117b01836f4a054f10b5,659c0a8fa416f7f903ea0d6a,Ceflar is associated with Agoriv.,Agoriv causes Ceflar.,13617,0
